,Name,Corrdinates,Corrdinates_ll,latitude,longtitude
238,Sumba Barat,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-9.6548326,119.3947135&amp;z=11&amp;ftid=0x2c4ade16a6760945:0x660ce04d305c15d9&amp;q=West+Sumba+Regency,+East+Nusa+Tenggara,+Indonesia&amp;ved=0ahUKEwjt75D3sobeAhXEJ8AKHTiPCm0Q_BIIYDAP"" style=""height:160px""><img alt=""Map for West Sumba"" height=""160"" src=""/maps/vt/data=4rX8ULCDdlq6LxR9TW8DmlAVU3iAwPiezW3RfiVuP5PWPTJcHVNt8m_vKvJubKBFDAvqrwYERLt-_fqcRap0uJSP-l5YmICf68os1iOpkjnocyod3WZs9v6zJVO5iJK7S_LvIM0B-9UvdxRRnxbLdQMrhySHBo-EDczqQFCu4JkxU_JhWlPBQU8qGmr1FP9R1nwQW0wL0KEIQvo3AP6gDTDOtvMKT6rCbNvUrXAzDw"" title=""Map for West Sumba"" width=""260""/></a></div>]","-9.6548326,119.3947135",-9.6548326,119.3947135
239,Sumba Barat Daya,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-9.539139,119.1390642&amp;z=11&amp;ftid=0x2c4ac38e5758f27d:0xc25885a40f28f950&amp;q=Southwest+Sumba+Regency,+East+Nusa+Tenggara,+Indonesia&amp;ved=0ahUKEwjyib33sobeAhXLJ8AKHdZaBL8Q_BIIXTAQ"" style=""height:160px""><img alt=""Map for Sumba Barat Daya"" height=""160"" src=""/maps/vt/data=3yrBt4RXJ8m8NtlcKcr9DfpfAvnDuLkYdVeaH6CV5ZdsocjPvuJg4Zcil6xjknUIMI6cLHELxIdXCHDM0pFipbPQP3NylP2g4uTE9P2vw7mwWb9UX4phtnUBDRCO-M6lLcRLC7lSpdykCqd7QdgzTeO5PvQi7D8fJOw2ASPdNu1aO4JmNfOajN5rP2S7DI4jOzhsO1_wzamyKipx8tMPv0FzSCkBBaTiNnlcryQpcQ"" title=""Map for Sumba Barat Daya"" width=""260""/></a></div>]","-9.539139,119.1390642",-9.539139,119.1390642
240,Sumba Tengah,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-9.4879226,119.6962677&amp;z=11&amp;ftid=0x2c4b16418f9c88d9:0x77e006cb034fe9b7&amp;q=Central+Sumba+Regency,+East+Nusa+Tenggara,+Indonesia&amp;ved=0ahUKEwiXyPX3sobeAhUkDMAKHRXBAuEQ_BIIYTAP"" style=""height:160px""><img alt=""Map for Central Sumba Regency"" height=""160"" src=""/maps/vt/data=n-B4fj_QT_RFIbySbr-vgL0izr8M451pDUUxBj45pcQMwD0KfUw2R4od6OghGk0FFjiG8QSKlC4RoSCNpPG1QRJDZGK3chErQeOodZcvRBamJVr42SFhyqPFLxcBWuFQjqo0WB1c90-uXEbGNHhcnzonRnk5SeznctXcmb4NnMgsJ1iVIRn3BLnugHMGb6X3X2AnUXFvC-XUucYgK0v76J4RhAgdym2xZn4_reO0NQ"" title=""Map for Central Sumba Regency"" width=""260""/></a></div>]","-9.4879226,119.6962677",-9.4879226,119.6962677
241,Sumba Timur,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-9.9802103,120.3435506&amp;z=9&amp;ftid=0x2c4c873732f163bd:0xfe853c7a788faabb&amp;q=East+Sumba+Regency,+East+Nusa+Tenggara,+Indonesia&amp;ved=0ahUKEwj09KT4sobeAhVIKMAKHXD8BlAQ_BIIXjAP"" style=""height:160px""><img alt=""Map for East Sumba Regency"" height=""160"" src=""/maps/vt/data=HN08WiAWNZY1BcuTCMloodB7yc9fEKoMpcPyhOvxcbr36xVBOrLmNiBzT6W4zhGu382x2fEqsF0BIj-srGu8YpP4OxiISIyopgVWqnk-w3HsxihRAn7BbhzOy8-DPCZXPAFzvxlQbjYYXCdUXquyS5GC82HUuuzR3DIHdByJtVB3B43kQQaZRbRoVaGOUP5QmWQ0WfsbpfuhscomeR5B4wgLkCgItWxef6i3nIrpzw"" title=""Map for East Sumba Regency"" width=""260""/></a></div>]","-9.9802103,120.3435506",-9.9802103,120.3435506
242,Timor Tengah Selatan,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-9.7762816,124.4198243&amp;z=10&amp;ftid=0x2c55f73cbdf18729:0xdf3a46dd147b1025&amp;q=South+Timor+Tengah+Regency,+East+Nusa+Tenggara,+Indonesia&amp;ved=0ahUKEwiM3tP4sobeAhXpJcAKHSZ0BIgQ_BIIUzAQ"" style=""height:160px""><img alt=""Map for South Central Timor Regency"" height=""160"" src=""/maps/vt/data=dB5UaQehbh4bI4smifgg56vXObskDQGV_7Wgnu9g54yhGVsFMqYvsPDLY3Dh6Zrjk7Yi2EfA5pCBMk_X0ami2fl7cPqEbGoWgk6mKjtJllTa3tmuD0BFLKftsUdB84RpXL_CudqXZcG79MJdDv8IlteoTKCLdcjyBPJz28asPd3mNKXZls8WthKa56ZxxLtthdAU74IfpGQYkwaRwCQIWqoMi13Y0tylj88Pj51Qmg"" title=""Map for South Central Timor Regency"" width=""260""/></a></div>]","-9.7762816,124.4198243",-9.7762816,124.4198243
243,Timor Tengah Utara,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-9.4522647,124.597132&amp;z=10&amp;ftid=0x2c557e5ae1d1a8bd:0xc746b65a44d702a&amp;q=North+Timor+Tengah+Regency,+East+Nusa+Tenggara,+Indonesia&amp;ved=0ahUKEwit9Zj5sobeAhUPW8AKHd44AaAQ_BIITzAM"" style=""height:160px""><img alt=""Map for North Central Timor Regency"" height=""160"" src=""/maps/vt/data=Q7ZRNoVEqyg2WkUHmr3DeuJN8hqhH817eAQPLJOftCHQrP07g0SnXrqQC38L-IOD_ukUEosSTqhtEHAyYUKEpxrbJ5uODjdT9IQJG8HA3DN6NKzVRRDhsK2tgYROGm3KRsOTq7wWnQO99kbS79Hsjt-wKDqSTRtoAlNH5ugHcRdJyEJJtS6xGQ3l8qaNuGbdo4G7BXHezdZ-uO5_Gpi_Zm8pSjnmaluii3ATorxC"" title=""Map for North Central Timor Regency"" width=""260""/></a></div>]","-9.4522647,124.597132",-9.4522647,124.597132
244,Asmat,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-5.0573958,138.3988186&amp;z=9&amp;ftid=0x683a2289b6bfe001:0xa1ca49320f426551&amp;q=Asmat+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwj-l835sobeAhWlJcAKHdoSDjIQ_BIIWjAM"" style=""height:160px""><img alt=""Map for Asmat Regency"" height=""160"" src=""/maps/vt/data=kKCVeMTPsmA2OdOXeX_noD3iZg1oP9d9xcl4LDdckEIyYNMWj4-W_m7ofCVXxlG3mXb7jrl2lbOaX703eAlIfEhBqpchbaMXr4woiD6PxCLDaUn90C49mAh76BC1xyfPve_2J9PbLTYLtDttnC91RJNd6LntaQLoOBFkp6eUh6bePB5OtF8HjqvITOuRgKV__0uTWdMJlhZuLr6x2r1YifVh9uZxSXoyAePpBWOKjA"" title=""Map for Asmat Regency"" width=""260""/></a></div>]","-5.0573958,138.3988186",-5.0573958,138.3988186
245,Biak Numfor,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-1.0381022,135.9800848&amp;z=9&amp;ftid=0x6803cf7b2fff9811:0xbc108764432626f7&amp;q=Biak+Numfor+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwjdqv_5sobeAhXETsAKHQbgCucQ_BIIYzAQ"" style=""height:160px""><img alt=""Map for Biak Numfor"" height=""160"" src=""/maps/vt/data=a5dnqXfcL7cxhCUdSqx8f3me3jTAIJtR3gbK1-XT7F5GomR6mCzSUfSlPA1fG42EQo-vucpjSeLFNsik9VJPDM8qVLrQWf658N2Hc_JDLVvXu47mkpkNPc3AQGF6-xt8Dh_D8pjVitL3l1l_QDg_lZqhhj5_y8oiOASkX20OQj7PkHSHG-ce7AvuH-0FyRoT-gKGbvoQmzbYS5mtWHd45SqdObBWAQTV8rxy2OdiQA"" title=""Map for Biak Numfor"" width=""260""/></a></div>]","-1.0381022,135.9800848",-1.0381022,135.9800848
246,Boven Digoel,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-5.7400018,140.3481835&amp;z=8&amp;ftid=0x6848129190de5abd:0x1c058ec2ee75402&amp;q=Boven+Digoel+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwiHxq_6sobeAhWOWsAKHUMWAeUQ_BIIYDAQ"" style=""height:160px""><img alt=""Map for Boven Digoel"" height=""160"" src=""/maps/vt/data=EtNeqNzW1LKSEprfyW9cOz7MB5DFFXOpnANeVbsb6unifeM3y29zRZjYul5UPywV_fBWWAHtdjlL4w3FQ8mSzekHr_ADqhOrIAu1VIlYY-cajNIS33npR5A8dW_xl3_4Nm7OE1-sATNKeN7mWmefDcdndkX-4EP4WzWaRJgn9eqSpfmOB-j1ybo4mnTmrdASCHQ8NoKssREidAvkl66VF3ReB8wh8OKRv8j_06UH"" title=""Map for Boven Digoel"" width=""260""/></a></div>]","-5.7400018,140.3481835",-5.7400018,140.3481835
247,Deiyai,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-4.0974893,136.4393054&amp;z=11&amp;ftid=0x6822332d2022d373:0xdbaf6208d3c64708&amp;q=Deiyai+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwiGmO36sobeAhVJKMAKHQyPDQkQ_BIIWDAR"" style=""height:160px""><img alt=""Map for Deiyai"" height=""160"" src=""/maps/vt/data=fcFPu7Re8WUovyc0iSOSSB6bnPeHwHJI2QPGNBkW7s_Hl6s_XvIL5L1X6aIoMXsSniMRtGdSSqzWsZyOIgWGEBEWCgEDxrutPUU6FrvQIu1oy6pG9jnUmuQjzUjAjqhIfeFF3P0AtbuRg7c93LMOofeaxVA1OjCS5UKFPtFBa4gatFHbUbB3RKloEdfrcmISKhQGYOq-qhmx4me9otzMOTA_v0JDCT0tOQSHQO9mcg"" title=""Map for Deiyai"" width=""260""/></a></div>]","-4.0974893,136.4393054",-4.0974893,136.4393054
248,Dogiyai,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-4.0454139,135.6763443&amp;z=10&amp;ftid=0x6821ad0a5fc4c313:0xd3c51544b4d7ea0e&amp;q=Dogiyai+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwjf6qD7sobeAhXMIMAKHTc4B_wQ_BIIVTAQ"" style=""height:160px""><img alt=""Map for Dogiyai"" height=""160"" src=""/maps/vt/data=Q8s5S_00hDY38H10WSPYT-0DvgdKEdar-On1FSFtsUe9lItL5xYNNn51cR_GNNL5v6M9AwZq7w517aMv57Gf0SGyeSc197mQynreVl4qP1JTbrnHphKbt54GBbPFaebaJSinZIPbJYjxc4VSOkl-shvME5TEzkcaDPD0X_2QUA-z7ntDqkzFf-BZAoLYg8uXtZlYeM5eAQg9-jqolddl1fqxa_cWInkzF9nCJidziA"" title=""Map for Dogiyai"" width=""260""/></a></div>]","-4.0454139,135.6763443",-4.0454139,135.6763443
249,Intan Jaya,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-3.5076422,136.7478493&amp;z=10&amp;ftid=0x6818f38f5037b855:0x244b142fe55fd4ff&amp;q=Intan+Jaya+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwjTkdv7sobeAhWFAsAKHeUTCQsQ_BIIXTAR"" style=""height:160px""><img alt=""Map for Intan Jaya"" height=""160"" src=""/maps/vt/data=1k4cT9GsUWTBXCYsAl5su1EBHLJKmoZton-uJyZlTZajVMT0FHNbqzA0dA9UxdMYCY18jc6CCkgwgFseOdmEYuEuhOXHQMt2jmoedgY5TFSh-g3rMl4u6dxA-fitZEx9zQf1C7XV1udM1qPk5khCKHlQHTFKVMfGQh38towWqbKMJO8yhzDzqYfVQXssDKx1DU-gI1sLSuxIGziNDei6GSYpSx-aV1z2WqkoorTqAA"" title=""Map for Intan Jaya"" width=""260""/></a></div>]","-3.5076422,136.7478493",-3.5076422,136.7478493
250,Jayapura,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-2.987923,139.8547266&amp;z=9&amp;ftid=0x686b4cc2ec3b576b:0x21dfdbf18f3d2f11&amp;q=Jayapura,+Papua,+Indonesia&amp;ved=0ahUKEwjq34T8sobeAhXKIsAKHT49AuYQ_BIITzAM"" style=""height:160px""><img alt=""Map for Jayapura Regency"" height=""160"" src=""/maps/vt/data=1aszEMphx3_cNc82SaHpLFeY1aYiv5xcd0TJdx_3NnWnDRuTTyegXxrWyZZlwc98PnBn8Vvd1DXSjJ_ln35ZD18-VR0BCGE30eVpOyL2-alhXQjd_ipG88vAkAuRTHdm_owj9JA3p_vxXCZzlr_CLAQqVnSI-5hklCw4x2UEc1_A-buWgl6IRA7vzEaSNJEhqcuxKp8JaewVP_IbtEedI7ZwP26N4Ca1R6FkBfRuaQ"" title=""Map for Jayapura Regency"" width=""260""/></a></div>]","-2.987923,139.8547266",-2.987923,139.8547266
251,Jayawijaya,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-4.35,139.416667&amp;z=15&amp;ftid=0x683faa7003406a75:0x350c517cab46fb07&amp;q=Jayawijaya+Mountains,+Soline,+Soloikma,+Yahukimo+regency,+Papua,+Indonesia&amp;ved=0ahUKEwi6zrn8sobeAhUUM8AKHZ9-BToQ_BIIXjAP"" style=""height:160px""><img alt=""Map for Jayawijaya Mountains"" height=""160"" src=""/maps/vt/data=5YX2ZYvD_DhoBBIuxKcMsvcf-xJ2ufjC3y8gVbRN1lbneZkGv3cr9pt3xeBL5TD96vJHiFFpstanV28_So1c9aFhkglggw2J7fc1ykHWTf7oqM8xd7pO2Sf30Wp8hju5IHeaY6D8z-uO"" title=""Map for Jayawijaya Mountains"" width=""260""/></a></div>]","-4.35,139.416667",-4.35,139.416667
252,Keerom,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-3.3449536,140.7624493&amp;z=9&amp;ftid=0x686b073c2242a5ed:0x8f4a2288de9c2ae&amp;q=Keerom+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwjuiub8sobeAhWlCcAKHX4PCKcQ_BIITzAM"" style=""height:160px""><img alt=""Map for Keerom"" height=""160"" src=""/maps/vt/data=atTbnyShS38LRF6Fdq6xnezrQJqxfBloPAsX_f841M3sVbSHkwngIPZ-AJR5LM1A_5KaQc8ESv79iQlLaTeNXBBwKaCRkWLwohTQhHTVI4qwp3ARcod66djZd4dxyzVeUb6AQ64qE754SjD6UnIRAtncCGtx7YLgf3AiVyPohbb2H2CqWm9GwZjjpnjthHJvX-WpTQA8yVJ5nCFTiK6cRCnUSMpAuaB-j5-5syYN"" title=""Map for Keerom"" width=""260""/></a></div>]","-3.3449536,140.7624493",-3.3449536,140.7624493
253,Kepulauan Yapen,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-1.7469359,136.1709012&amp;z=9&amp;ftid=0x68034ddb7030f38f:0xe0935d2676f3000&amp;q=Kepulauan+Yapen+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwiuz5L9sobeAhUkBcAKHeN_BOsQ_BIIZDAR"" style=""height:160px""><img alt=""Map for Kepulauan Yapen"" height=""160"" src=""/maps/vt/data=iwTEqVNHo28NyN_44sq9JpLNwoohNneW4rd7LcTlgcdqssbx8Y1oAsqjB5Qu8DOUbZjyM0d3kLRPrpnPh4zuMxXqpvZS5Hy9TqjQTijzseSfhrNHK7mMsaFIxOiw0yKoly9X6LswzDFhu8a2bXMhASdbAbAIuAwE0DoGfS2nxsJWBbshuukEhIQ7J5wYGSPF9v1UF3_fU1Yv8gPf71BCWIqWr8Xtgx1eeM252eAZ"" title=""Map for Kepulauan Yapen"" width=""260""/></a></div>]","-1.7469359,136.1709012",-1.7469359,136.1709012
254,Lanny Jaya,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-3.971033,138.3190276&amp;z=10&amp;ftid=0x683d9a2dbf37097f:0xcfc859e5a8f247a8&amp;q=Lanny+Jaya+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwiVhcn9sobeAhUkK8AKHZB2AdkQ_BIIaDAQ"" style=""height:160px""><img alt=""Map for Lanny Jaya"" height=""160"" src=""/maps/vt/data=-Ce-G-DCID7bTh6JQmTVjO7mnB-VMe4d4Jx5Qd65oKzj4ign7PtM93yne4xZxNljEvKjstCFpRKNvsYfPfhBTwyqF_vfdNKnkcoiEx9Jnw3V2pOvonLsHkxdYA1-fhTJBRll6CsjunST5ApXjuUdM4cexMbJTJlmjiNTpI-xksCM7KGdoF8IK6bA9ktY_hBwbI3bQZB_RSbqj-T6_Awwbg0sMoFC2RS_4R27uTDMZg"" title=""Map for Lanny Jaya"" width=""260""/></a></div>]","-3.971033,138.3190276",-3.971033,138.3190276
255,Mamberamo Raya,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-2.5331255,137.7637565&amp;z=9&amp;ftid=0x6810e4edc1ee2833:0x6bf6cfdf4ff03958&amp;q=Mamberamo+Raya+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwje_P39sobeAhUqCsAKHex7BIIQ_BIIUTAQ"" style=""height:160px""><img alt=""Map for Mamberamo Raya"" height=""160"" src=""/maps/vt/data=cO-XYi9DEl8-E5XI_8_EvzEAvz2O0Bh4NuOOyUyMQPvvtdW40y5Ll6f7k3Z94Dp940ZiIwshJzloWgFefLuuQ-43axNF0biG8tcV-NANaOJTxfhmMW28DgMQwAJDJFGuozHKtOfnX1dATeKgYC_Oq1Ksx11FH5It2hGS_dVC_-4pqhEqmwjctkRJYFGaR3qX9-NvEwhTGcGmes85S3_SD2C1Q_yghhnDIrNN-X9J7g"" title=""Map for Mamberamo Raya"" width=""260""/></a></div>]","-2.5331255,137.7637565",-2.5331255,137.7637565
256,Mamberamo Tengah,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-2.3745692,138.3190276&amp;z=10&amp;ftid=0x6811093da2d0ff2d:0xca785ec66ebe94b0&amp;q=Central+Mamberamo,+Mamberamo+Raya+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwiUja_-sobeAhXHK8AKHSquDvgQ_BIIbjAQ"" style=""height:160px""><img alt=""Map for Central Mamberamo Regency"" height=""160"" src=""/maps/vt/data=13yQgjB7NeBjBb4lkDNJA2EgjJWVGUnDCvp4dLKPfO9b_b_E25bKuN93FzVxXd-a_gVAWo8NRLpW7ToA4mTU4ZX2UUvlyJeFSgeQH9qI7eyurJJw_Kk0VMQxH4YkojGmFn06RGoNvn-fFmiM_qKZEa185RiqvWrIoBBLgk756-qibjNH0CKtd0b4wx2Ge5rEzBxLGv6uJ0YOeAOYR8xcymVAkYzA_NLdExtWbO6mUw"" title=""Map for Central Mamberamo Regency"" width=""260""/></a></div>]","-2.3745692,138.3190276",-2.3745692,138.3190276
257,Mappi,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-6.7606468,139.6911374&amp;z=8&amp;ftid=0x68370bd0dd078c35:0xa7e00132ce26d85b&amp;q=Mappi+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwjH3uL-sobeAhXKDMAKHR2sCuEQ_BIIZTAM"" style=""height:160px""><img alt=""Map for Mappi Regency"" height=""160"" src=""/maps/vt/data=RgMpDqjZqi9w5qF4QlXeoXU6ZOftWkXSNp4cuBLlj7tecRQNsnYBQ96kB0Qq5845tBb6eS4fuGlcAg4ohy8AAZxyZhoI_ic1C-KUHHERmPEQVMx35QpOvKvC9yjvOyz45IeBt4oegQU2GMmLWzhdyBPCfw6gjOzFJ1Xh7fSzOBTkclHLGRMMlMtGzp9LFM1os4ZXUm0x7NUU4a1CU5RfFJr194IRCgJhyzAr6R148g"" title=""Map for Mappi Regency"" width=""260""/></a></div>]","-6.7606468,139.6911374",-6.7606468,139.6911374
258,Merauke,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-8.4991117,140.4049814&amp;z=13&amp;ftid=0x69b53e2c29a12387:0x578edb6cfc3c6f21&amp;q=Merauke,+Merauke+Sub-District,+Merauke+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwi9-JD_sobeAhURW8AKHcQmC6UQ_BIIXzAQ"" style=""height:160px""><img alt=""Map for Merauke"" height=""160"" src=""/maps/vt/data=MrqzIyzP679O-o5ewLBwh2MVLJLrO3R58DlboIWT35kaGRLXJJA5kDkLklU_pKTHu5Hnuk6xBL536UJOfQ3Tns1b9Nuoy819IVkUYIbYJO8N9JCOLS5z8D8zkR6bQ2GnYSofKhtViMG_65ewhTisH9kMLHcxKQ2N9JfVjUOZY4oB-YkGvqvtFFL2tZNb-CRl5WoWiqgl6N547Y7DEKvZvVQbjd7vwzriJsjCqGgP4w"" title=""Map for Merauke"" width=""260""/></a></div>]","-8.4991117,140.4049814",-8.4991117,140.4049814
259,Mimika,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-4.4553223,137.1362125&amp;z=8&amp;ftid=0x6823f86aa45869eb:0xb08e127a57ad45b&amp;q=Mimika+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwjsgMH_sobeAhXKKMAKHcNqClsQ_BIIXjAQ"" style=""height:160px""><img alt=""Map for Mimika Regency"" height=""160"" src=""/maps/vt/data=977_g2ytZrHpE6o1OUvjw9xoXpbQDl5NmQvJBija9hqX3jne1PeAbDgAjhje9SCSoVvLJT0dJI66ZbKUVTZd8zbR6Vub0gnN2La0jKuoMKigHDAKYCRqRj87zUsRa6Fx3dBHVI8wVqQ15dNDEH9iTSbyb5p0rzn-NM3jaqNs8Snm6hR-l239nt7friaqNAXn3g9eIrgk04ne8cBeD_lh0XBi7TsMWtSYlvmtWWnw"" title=""Map for Mimika Regency"" width=""260""/></a></div>]","-4.4553223,137.1362125",-4.4553223,137.1362125
260,Nabire,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-3.5095462,135.7520985&amp;z=9&amp;ftid=0x681fae8fe5d53801:0x160140cd2f808ca6&amp;q=Nabire+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwjm7vP_sobeAhWqDcAKHS2cCKYQ_BIITjAM"" style=""height:160px""><img alt=""Map for Nabire"" height=""160"" src=""/maps/vt/data=pPJyeymtbLngHtouFEgpYEp2gEs55Jj2Z9lKTOQWxLVLWXhBs72wG_cyewjP-tGjLGID6Oek3TGFZsWqxxkB_lvm4Fcr3isRKbbY0iZtD3wSo98928_kaQnyLJI2d4iBO3pfT8HctyGtpzTLUlxetfeXm45w36bVZI9ga5OE5AfFNZXqQqLGjYFA1bbgzKFrSs3Xt1lKc50Wl6oFAfAfIawrLVCZfDITv0nr5phxlA"" title=""Map for Nabire"" width=""260""/></a></div>]","-3.5095462,135.7520985",-3.5095462,135.7520985
261,Nduga,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-4.4069496,138.2393528&amp;z=10&amp;ftid=0x683c5ae06d5d7187:0xabcb12c8303dc967&amp;q=Nduga+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwjm_qKAs4beAhVKDMAKHdIcDZAQ_BIIVjAM"" style=""height:160px""><img alt=""Map for Nduga"" height=""160"" src=""/maps/vt/data=G-WzKyTFVT-AaUgSEXtfm6rrsUvN8CG0nc0Hbcyp1wwoYFbZLspFM_H4M4MeAcb2XWGw25_TKZd11-tDDQfzzXqz-qqnGqqAxUEx0TWmsPyF7OPYQRm8suksO2BInpC4p9E-c-3RRLCr4BFPIFONDGGzi0qDzV9UYgp-A4RM8Xn5du-zhYyYfNJOJk6lcfcZky2QjKz_aYJ9pyvKAUq8NavDLrYQRWTvhde7VRw-8A"" title=""Map for Nduga"" width=""260""/></a></div>]","-4.4069496,138.2393528",-4.4069496,138.2393528
262,Paniai,"[<div class=""R8KuR""><a href=""https://maps.google.com/maps?um=1&amp;ie=UTF-8&amp;fb=1&amp;gl=uk&amp;sa=X&amp;ll=-3.7876441,136.3624686&amp;z=10&amp;ftid=0x682273c31e57b445:0x3064ea6668f0518f&amp;q=Paniai+Regency,+Papua,+Indonesia&amp;ved=0ahUKEwjmjNSAs4beAhUKIcAKHQUrBbUQ_BIIXDAR"" style=""height:160px""><img alt=""Map for Paniai"" height=""160"" src=""/maps/vt/data=wxYNIzzwxj9QRy8Mu0oDs_E4x-rH8RsQU89WUzMgu14LZpm_fy6J3WZmjeb-GGcdV3_6A2h_WzgLZdqoLwd7P3LJ8ZB9F1OIBWsViOHYjVC9K5SbtmMM30daO4oQVeTKgjiT6sD50oXvpXvPzQ6KYxjlvOutcmoofVHqRBYfmTESqh_d_AlF8vQbhViahLuqgOwnjjj6M582iYaJm6KQZAo3r8EkKOUxjvPmJI8BBw"" title=""Map for Paniai"" width=""260""/></a></div>]","-3.7876441,136.3624686",-3.7876441,136.3624686
